1509974800.53811;  66.32424;  28.33660
1509974800.57146;  65.42442;  27.99673
1509974800.60481;  66.02430;  28.16667
1509974800.63817;  65.87433;  27.48693
1509974800.67152;  65.19946;  26.97712
1509974800.70487;  65.12448;  26.63725
1509974800.73822;  65.19946;  26.12745
1509974800.77157;  65.19946;  25.70261
1509974800.80493;  65.79934;  25.53268
1509974800.83828;  66.24925;  25.19281
1509974800.87163;  65.72436;  24.93791
1509974800.90498;  65.42442;  24.76797
1509974800.93833;  65.57439;  24.17320
1509974800.97169;  65.19946;  23.83333
1509974801.00504;  65.49940;  23.15359
1509974801.03839;  64.37463;  23.06863
1509974801.07174;  64.59958;  22.21895
1509974801.10509;  64.74955;  22.30392
1509974801.13845;  64.37463;  21.87908
1509974801.17180;  64.22466;  21.19935
1509974801.20515;  65.42442;  20.60458
1509974801.23850;  63.77475;  20.51961
1509974801.27185;  63.39982;  20.00980
1509974801.30521;  64.59958;  19.92484
1509974801.33856;  63.47481;  19.58497
1509974801.37191;  63.62478;  19.33007
1509974801.40526;  63.02490;  18.82026
1509974801.43861;  63.17487;  18.99020
1509974801.47197;  64.29964;  18.82026
1509974801.50532;  62.27504;  18.39542
1509974801.53867;  62.50000;  17.88562
1509974801.57202;  62.72496;  16.78105
1509974801.60537;  62.05009;  16.95098
1509974801.63873;  62.42501;  16.27124
1509974801.67208;  62.64997;  15.16667
1509974801.70543;  62.12507;  14.40196
1509974801.73878;  61.22525;  15.42157
1509974801.77213;  61.22525;  14.74183
1509974801.80549;  61.15027;  14.65686
1509974801.83884;  60.32543;  14.14706
1509974801.87219;  60.77534;  13.12745
1509974801.90554;  59.50060;  14.06209
1509974801.93889;  59.20066;  13.55229
1509974801.97224;  58.97570;  12.02288
1509974802.00560;  59.12567;  12.44771
1509974802.03895;  59.35063;  11.93791
1509974802.07230;  59.05069;  11.76797
1509974802.10565;  58.22585;  11.59804
1509974802.13900;  58.45081;  11.42810
1509974802.17236;  58.22585;  10.83333
1509974802.20571;  58.75075;  10.49346
1509974802.23906;  58.07588;  10.49346
1509974802.27241;  58.45081;   9.38889
1509974802.30576;  57.92591;   9.38889
1509974802.33912;  58.67576;   7.94444
1509974802.37247;  58.30084;   7.34967
1509974802.40582;  56.87612;   7.85948
1509974802.43917;  56.80114;   7.17974
1509974802.47252;  56.35123;   6.33007
1509974802.50588;  57.92591;   6.07516
1509974802.53923;  57.47600;   4.97059
1509974802.57258;  56.50120;   5.48039
1509974802.60593;  56.05129;   5.56536
1509974802.63928;  56.80114;   4.80065
1509974802.67264;  57.10108;   3.10131
1509974802.70599;  56.72615;   3.10131
1509974802.73934;  56.20126;   2.76144
1509974802.77269;  56.05129;   2.42157
1509974802.80604;  56.95111;   3.18627
1509974802.83940;  57.02609;   2.42157
1509974802.87275;  57.55099;   1.31699
1509974802.90610;  56.35123;   0.29739
1509974802.93945;  57.10108;  -0.12745
1509974802.97280;  56.95111;   0.72222
1509974803.00616;  56.57618;   0.29739
1509974803.03951;  57.77594;  -0.55229
1509974803.07286;  57.55099;  -1.06209
1509974803.10621;  57.47600;  -2.59150
1509974803.13956;  57.47600;  -1.91176
1509974803.17292;  57.40102;  -2.67647
1509974803.20627;  56.57618;  -3.10131
1509974803.23962;  57.62597;  -3.86601
1509974803.27297;  58.60078;  -3.69608
1509974803.30632;  58.22585;  -3.95098
1509974803.33968;  58.67576;  -5.05556
1509974803.37303;  58.90072;  -5.22549
1509974803.40638;  57.55099;  -3.86601
1509974803.43973;  59.65057;  -6.24510
1509974803.47308;  59.95051;  -6.41503
1509974803.50644;  60.10048;  -5.56536
1509974803.53979;  59.57558;  -7.85948
1509974803.57314;  60.62537;  -6.83987
1509974803.60649;  61.15027;  -8.45425
1509974803.63984;  61.60018;  -6.41503
1509974803.67320;  61.37522;  -7.26471
1509974803.70655;  61.82513;  -6.83987
1509974803.73990;  61.75015;  -8.11438
1509974803.77325;  62.35003;  -7.26471
1509974803.80660;  63.17487;  -8.96405
1509974803.83996;  63.47481;  -8.87908
1509974803.87331;  62.87493;  -8.87908
1509974803.90666;  63.47481;  -9.04902
1509974803.94001;  63.92472;  -8.53922
1509974803.97336;  64.82454;  -9.89869
1509974804.00672;  65.42442;  -9.21895
1509974804.04007;  65.27445;  -9.21895
1509974804.07342;  65.87433;  -9.64379
1509974804.10677;  66.17427;  -9.64379
1509974804.14012;  66.17427;  -9.89869
1509974804.17348;  66.39922; -10.32353
1509974804.20683;  66.84913;  -9.30392
1509974804.24018;  67.74895;  -8.62418
1509974804.27353;  67.82394;  -8.11438
1509974804.30688;  68.12388;  -9.38889
1509974804.34024;  68.49880;  -8.70915
1509974804.37359;  69.54859;  -8.62418
1509974804.40694;  69.32364;  -9.89869
1509974804.44029;  69.92352;  -9.38889
1509974804.47364;  70.82334;  -9.38889
1509974804.50700;  70.97331;  -9.55882
1509974804.54035;  71.19826;  -9.30392
1509974804.57370;  71.94811;  -9.55882
1509974804.60705;  71.94811;  -9.64379
1509974804.64040;  71.79814;  -9.55882
1509974804.67376;  72.62298;  -8.96405
1509974804.70711;  72.39802;  -8.28431
1509974804.74046;  72.62298;  -8.53922
1509974804.77381;  72.69796;  -8.96405
1509974804.80716;  73.37283;  -8.19935
1509974804.84052;  73.29784;  -8.62418
1509974804.87387;  74.94751;  -8.96405
1509974804.90722;  74.27265;  -8.62418
1509974804.94057;  75.39742;  -8.11438
1509974804.97392;  74.87253;  -7.34967
1509974805.00728;  76.14727;  -8.45425
1509974805.04063;  76.14727;  -6.58497
1509974805.07398;  76.82214;  -7.77451
1509974805.10733;  76.82214;  -7.51961
1509974805.14068;  76.59718;  -7.26471
1509974805.17404;  77.57199;  -7.34967
1509974805.20739;  78.24685;  -6.92484
1509974805.24074;  77.72196;  -5.99020
1509974805.27409;  78.24685;  -6.07516
1509974805.30744;  78.24685;  -5.73529
1509974805.34080;  78.84673;  -5.22549
1509974805.37415;  79.14667;  -4.88562
1509974805.40750;  78.77175;  -4.80065
1509974805.44085;  79.67157;  -4.63072
1509974805.47420;  79.67157;  -4.12092
1509974805.50756;  81.02130;  -3.86601
1509974805.54091;  81.24625;  -4.03595
1509974805.57426;  80.34643;  -4.29085
1509974805.60761;  81.69616;  -4.03595
1509974805.64096;  81.77115;  -2.93137
1509974805.67432;  82.22106;  -3.18627
1509974805.70767;  82.67097;  -2.93137
1509974805.74102;  82.74595;  -2.50654
1509974805.77437;  82.59598;  -2.25163
1509974805.80772;  82.59598;  -2.50654
1509974805.84108;  83.27085;  -2.08170
1509974805.87443;  83.72076;  -1.74183
1509974805.90778;  83.12088;  -1.65686
1509974805.94113;  83.57079;  -1.57190
1509974805.97448;  85.29544;  -1.40196
1509974806.00784;  85.59538;  -0.46732
1509974806.04119;  85.29544;  -0.63725
1509974806.07454;  85.37043;  -0.55229
1509974806.10789;  85.52040;  -0.38235
1509974806.14124;  85.44541;   0.38235
1509974806.17460;  86.42022;   0.29739
1509974806.20795;  86.64517;   2.25163
1509974806.24130;  86.79514;   0.89216
1509974806.27465;  87.09508;   1.06209
1509974806.30800;  87.84493;   1.99673
1509974806.34136;  87.69496;   1.82680
1509974806.37471;  88.51980;   1.82680
1509974806.40806;  88.29484;   3.01634
1509974806.44141;  88.66977;   3.35621
1509974806.47476;  88.74475;   3.61111
1509974806.50812;  89.19466;   3.86601
1509974806.54147;  89.26965;   4.03595
1509974806.57482;  89.49460;   4.12092
1509974806.60817;  89.26965;   4.46078
1509974806.64152;  89.94451;   4.20588
1509974806.67488;  90.01950;   4.54575
1509974806.70823;  92.26905;   4.80065
1509974806.74158;  91.44421;   4.97059
1509974806.77493;  92.19406;   5.48039
